,0,dt,2,Alt,Latitude,Longitude,Speed,Course,Satellites,N Sat,g1,g2,g3
3614,10,2024-07-02 15:42:32.557,2,19423260,30.259307,-84.17681,19.98,265.71,DAAN,13,0.88,351,-29.7
3615,10,2024-07-02 15:42:32.757,2,19423280,30.259306,-84.176823,20.03,265.08,DAAN,13,0.88,351,-29.7
3616,10,2024-07-02 15:42:33.016,2,19423300,30.259305,-84.176836,20.36,264.39,DAAN,13,0.88,351,-29.7
3617,10,2024-07-02 15:42:33.159,2,19423320,30.259304,-84.176849,20.60,264.20,DAAN,13,0.88,351,-29.7
3618,10,2024-07-02 15:42:33.359,2,19423340,30.259302,-84.176862,20.60,263.14,DAAN,13,0.88,351,-29.7
3619,10,2024-07-02 15:42:33.559,2,19423360,30.259301,-84.176876,21.12,263.42,DAAN,13,0.88,351,-29.7
3620,10,2024-07-02 15:42:33.759,2,19423380,30.259299,-84.176889,21.15,262.48,DAAN,13,0.88,353,-29.7
3621,10,2024-07-02 15:42:33.990,2,19423400,30.259297,-84.176903,21.45,261.73,DAAN,13,0.88,350,-29.7
3622,10,2024-07-02 15:42:34.160,2,19423420,30.259296,-84.176917,21.69,261.93,DAAN,13,0.88,350,-29.7
3623,10,2024-07-02 15:42:34.359,2,19423440,30.259294,-84.176931,21.94,261.02,DAAN,13,0.88,350,-29.7
3624,10,2024-07-02 15:42:34.559,2,19423460,30.259292,-84.176945,22.17,260.25,DAAN,13,0.88,350,-29.7
3625,10,2024-07-02 15:42:34.759,2,19423480,30.25929,-84.176959,22.36,260.01,DAAN,13,0.88,350,-29.7
3626,10,2024-07-02 15:42:35.018,2,19423500,30.259288,-84.176973,22.41,259.58,DAAN,13,0.88,350,-29.7
3627,10,2024-07-02 15:42:35.159,2,19423520,30.259286,-84.176988,22.83,259.78,DAAN,13,0.88,350,-29.7
3628,10,2024-07-02 15:42:35.359,2,19423540,30.259284,-84.177003,23.00,258.71,DAAN,13,0.88,350,-29.7
3629,10,2024-07-02 15:42:35.559,2,19423560,30.259282,-84.177017,23.05,258.62,DAAN,13,0.88,350,-29.7
3630,10,2024-07-02 15:42:35.759,2,19423580,30.25928,-84.177032,23.22,257.91,DAAN,13,0.88,350,-29.7
3631,10,2024-07-02 15:42:36.015,2,19423600,30.259277,-84.177046,23.27,257.69,DAAN,13,0.88,349,-29.7
3632,10,2024-07-02 15:42:36.159,2,19423620,30.259274,-84.177061,23.34,257.33,DAAN,13,0.88,349,-29.7
3633,10,2024-07-02 15:42:36.359,2,19423640,30.259272,-84.177076,23.56,257.25,DAAN,13,0.88,349,-29.7
3634,10,2024-07-02 15:42:36.560,2,19423660,30.259269,-84.17709,23.53,256.09,DAAN,13,0.88,349,-29.7
3635,10,2024-07-02 15:42:36.762,2,19423680,30.259266,-84.177105,23.78,256.37,DAAN,13,0.88,349,-29.7
3636,10,2024-07-02 15:42:37.023,2,19423700,30.259262,-84.17712,23.71,254.93,DAAN,13,0.88,349,-29.7
3637,10,2024-07-02 15:42:37.159,2,19423720,30.259259,-84.177134,23.69,254.72,DAAN,13,0.88,349,-29.7
3638,10,2024-07-02 15:42:37.360,2,19423740,30.259255,-84.177149,23.76,254.68,DAAN,13,0.88,349,-29.7
3639,10,2024-07-02 15:42:37.559,2,19423760,30.259251,-84.177163,23.70,253.46,DAAN,13,0.88,349,-29.7
3640,10,2024-07-02 15:42:37.761,2,19423780,30.259247,-84.177178,23.77,253.62,DAAN,13,0.88,349,-29.7
3641,10,2024-07-02 15:42:38.003,2,19423800,30.259243,-84.177192,24.00,253.55,DAAN,13,0.88,350,-29.7
3642,10,2024-07-02 15:42:38.159,2,19423820,30.259239,-84.177207,24.00,252.83,DAAN,13,0.88,350,-29.7
3643,10,2024-07-02 15:42:38.359,2,19423840,30.259235,-84.177221,24.02,252.82,DAAN,13,0.88,350,-29.7
3644,10,2024-07-02 15:42:38.560,2,19423860,30.25923,-84.177235,24.03,251.99,DAAN,13,0.88,350,-29.7
3645,10,2024-07-02 15:42:38.760,2,19423880,30.259226,-84.17725,24.09,251.38,DAAN,13,0.88,350,-29.7
3646,10,2024-07-02 15:42:39.016,2,19423900,30.259221,-84.177264,24.11,250.40,DAAN,13,0.88,349,-29.7
3647,10,2024-07-02 15:42:39.159,2,19423920,30.259216,-84.177278,24.16,250.24,DAAN,13,0.88,348,-29.7
3648,10,2024-07-02 15:42:39.359,2,19423940,30.259211,-84.177292,24.35,249.81,DAAN,13,0.88,347,-29.7
3649,10,2024-07-02 15:42:39.559,2,19423960,30.259206,-84.177307,24.39,249.76,DAAN,13,0.88,346,-29.7
3650,10,2024-07-02 15:42:39.759,2,19423980,30.259201,-84.177322,24.42,248.80,DAAN,13,0.88,345,-29.7
3651,10,2024-07-02 15:42:40.019,2,19424000,30.259196,-84.177336,24.49,248.46,DAAN,13,0.88,344,-29.7
3652,10,2024-07-02 15:42:40.159,2,19424020,30.259191,-84.177351,24.71,248.93,DAAN,13,0.88,345,-29.7
3653,10,2024-07-02 15:42:40.359,2,19424040,30.259185,-84.177366,24.71,248.53,DAAN,13,0.88,344,-29.7
3654,10,2024-07-02 15:42:40.560,2,19424060,30.25918,-84.17738,24.78,248.05,DAAN,13,0.88,343,-29.7
3655,10,2024-07-02 15:42:40.760,2,19424080,30.259174,-84.177395,24.83,247.52,DAAN,13,0.88,343,-29.7
3656,10,2024-07-02 15:42:41.017,2,19424100,30.259168,-84.177409,25.02,247.26,DAAN,13,0.88,343,-29.7
3657,10,2024-07-02 15:42:41.159,2,19424120,30.259162,-84.177424,25.06,246.82,DAAN,13,0.88,342,-29.7
3658,10,2024-07-02 15:42:41.360,2,19424140,30.259156,-84.177438,25.22,246.29,DAAN,13,0.88,342,-29.7
3659,10,2024-07-02 15:42:41.558,2,19424160,30.259149,-84.177453,25.50,245.24,DAAN,13,0.88,341,-29.7
3660,10,2024-07-02 15:42:41.760,2,19424180,30.259143,-84.177468,25.47,244.74,DAAN,13,0.88,340,-29.7
3661,10,2024-07-02 15:42:42.026,2,19424200,30.259136,-84.177483,25.75,244.22,DAAN,13,0.88,340,-29.7
3662,10,2024-07-02 15:42:42.160,2,19424220,30.25913,-84.177498,25.73,243.76,DAAN,13,0.88,339,-29.7
3663,10,2024-07-02 15:42:42.358,2,19424240,30.259123,-84.177513,25.90,242.88,DAAN,13,0.88,339,-29.7
3664,10,2024-07-02 15:42:42.560,2,19424260,30.259116,-84.177528,25.90,242.77,DAAN,13,0.88,339,-29.6
3665,10,2024-07-02 15:42:42.758,2,19424280,30.259109,-84.177543,26.06,241.91,DAAN,13,0.88,340,-29.6
3666,10,2024-07-02 15:42:43.019,2,19424300,30.259102,-84.177558,26.09,241.53,DAAN,13,0.88,340,-29.6
3667,10,2024-07-02 15:42:43.159,2,19424320,30.259095,-84.177573,26.14,241.06,DAAN,13,0.88,340,-29.6
3668,10,2024-07-02 15:42:43.358,2,19424340,30.259088,-84.177588,26.31,239.86,DAAN,13,0.88,342,-29.6
3669,10,2024-07-02 15:42:43.560,2,19424360,30.259081,-84.177603,26.37,239.37,DAAN,13,0.88,342,-29.6
3670,10,2024-07-02 15:42:43.760,2,19424380,30.259073,-84.177618,26.54,239.21,DAAN,13,0.88,342,-29.6
3671,10,2024-07-02 15:42:43.990,2,19424400,30.259065,-84.177632,26.37,238.33,DAAN,13,0.88,342,-29.6
3672,10,2024-07-02 15:42:44.159,2,19424420,30.259057,-84.177647,26.62,237.48,DAAN,13,0.88,343,-29.6
3673,10,2024-07-02 15:42:44.358,2,19424440,30.259049,-84.177662,26.62,237.66,DAAN,13,0.88,343,-29.6
3674,10,2024-07-02 15:42:44.560,2,19424460,30.25904,-84.177676,26.65,236.39,DAAN,13,0.88,343,-29.6
3675,10,2024-07-02 15:42:44.759,2,19424480,30.259032,-84.17769,26.63,236.45,DAAN,13,0.88,343,-29.6
3676,10,2024-07-02 15:42:45.019,2,19424500,30.259024,-84.177705,26.61,236.32,DAAN,13,0.88,343,-29.6
3677,10,2024-07-02 15:42:45.160,2,19424520,30.259015,-84.177719,26.59,235.77,DAAN,13,0.88,343,-29.6
3678,10,2024-07-02 15:42:45.360,2,19424540,30.259006,-84.177733,26.58,235.11,DAAN,13,0.88,343,-29.6
3679,10,2024-07-02 15:42:45.559,2,19424560,30.258997,-84.177747,26.55,234.74,DAAN,13,0.88,343,-29.6
3680,10,2024-07-02 15:42:45.759,2,19424580,30.258989,-84.177761,26.54,234.41,DAAN,13,0.88,343,-29.6
3681,10,2024-07-02 15:42:46.003,2,19424600,30.258979,-84.177775,26.53,233.70,DAAN,13,0.88,343,-29.6
3682,10,2024-07-02 15:42:46.160,2,19424620,30.25897,-84.177789,26.51,233.07,DAAN,13,0.88,343,-29.6
3683,10,2024-07-02 15:42:46.359,2,19424640,30.258961,-84.177802,26.48,233.05,DAAN,13,0.88,343,-29.6
3684,10,2024-07-02 15:42:46.559,2,19424660,30.258951,-84.177816,26.68,232.28,DAAN,13,0.88,343,-29.6
3685,10,2024-07-02 15:42:46.759,2,19424680,30.258941,-84.177829,26.74,231.33,DAAN,13,0.88,343,-29.6
3686,10,2024-07-02 15:42:47.015,2,19424700,30.258931,-84.177843,26.74,230.76,DAAN,13,0.88,343,-29.6
3687,10,2024-07-02 15:42:47.159,2,19424720,30.258921,-84.177857,26.97,230.26,DAAN,12,1.05,343,-29.6
3688,10,2024-07-02 15:42:47.360,2,19424740,30.258911,-84.17787,26.92,229.12,DAAN,13,0.88,343,-29.6
3689,10,2024-07-02 15:42:47.560,2,19424760,30.2589,-84.177884,26.93,229.39,DAAN,13,0.88,343,-29.6
3690,10,2024-07-02 15:42:47.759,2,19424780,30.258891,-84.177897,26.88,229.01,DAAN,13,0.88,342,-29.6
3691,10,2024-07-02 15:42:48.017,2,19424800,30.258881,-84.17791,26.81,228.06,DAAN,13,0.88,343,-29.6
3692,10,2024-07-02 15:42:48.159,2,19424820,30.258871,-84.177923,26.79,227.43,DAAN,13,0.88,343,-29.6
3693,10,2024-07-02 15:42:48.359,2,19424840,30.25886,-84.177935,26.78,226.56,DAAN,13,0.88,343,-29.6
3694,10,2024-07-02 15:42:48.560,2,19424860,30.25885,-84.177947,26.78,225.80,DAAN,13,0.88,343,-29.6
3695,10,2024-07-02 15:42:48.760,2,19424880,30.258839,-84.17796,27.17,225.28,DAAN,12,1.05,344,-29.6
3696,10,2024-07-02 15:42:49.025,2,19424900,30.258829,-84.177972,26.75,224.95,DAAN,13,0.88,344,-29.6
3697,10,2024-07-02 15:42:49.159,2,19424920,30.258818,-84.177984,26.67,225.08,DAAN,12,1.05,344,-29.6
3698,10,2024-07-02 15:42:49.358,2,19424940,30.258808,-84.177997,26.64,224.78,DAAN,13,0.88,344,-29.6
3699,10,2024-07-02 15:42:49.558,2,19424960,30.258797,-84.178008,26.80,224.18,DAAN,12,1.05,346,-29.6
3700,10,2024-07-02 15:42:49.752,2,19424980,30.258786,-84.17802,26.77,223.71,DAAN,12,1.05,347,-29.6
3701,10,2024-07-02 15:42:50.019,2,19425000,30.258775,-84.178032,26.94,223.64,DAAN,13,0.88,346,-29.6
3702,10,2024-07-02 15:42:50.153,2,19425020,30.258764,-84.178044,26.94,222.38,DAAN,12,1.05,345,-29.6
3703,10,2024-07-02 15:42:50.352,2,19425040,30.258752,-84.178056,26.98,222.60,DAAN,12,1.05,345,-29.6
3704,10,2024-07-02 15:42:50.559,2,19425060,30.258741,-84.178067,27.03,221.73,DAAN,12,1.05,344,-29.6
3705,10,2024-07-02 15:42:50.760,2,19425080,30.258729,-84.178079,27.32,221.58,DAAN,12,1.05,344,-29.6
3706,10,2024-07-02 15:42:51.000,2,19425100,30.258717,-84.17809,27.15,220.76,DAAN,12,1.05,344,-29.6
3707,10,2024-07-02 15:42:51.158,2,19425120,30.258705,-84.178101,27.35,220.32,DAAN,13,0.88,343,-29.6
3708,10,2024-07-02 15:42:51.359,2,19425140,30.258693,-84.178112,27.38,220.22,DAAN,13,0.88,343,-29.6
3709,10,2024-07-02 15:42:51.559,2,19425160,30.258681,-84.178123,27.36,219.54,DAAN,13,0.88,344,-29.6
3710,10,2024-07-02 15:42:51.760,2,19425180,30.258669,-84.178134,27.41,218.89,DAAN,13,0.88,344,-29.6
3711,10,2024-07-02 15:42:52.018,2,19425200,30.258657,-84.178145,27.41,218.42,DAAN,13,0.88,344,-29.6
3712,10,2024-07-02 15:42:52.159,2,19425220,30.258644,-84.178156,27.48,217.94,DAAN,13,0.88,344,-29.6
3713,10,2024-07-02 15:42:52.359,2,19425240,30.258632,-84.178166,27.16,216.83,DAAN,13,0.88,344,-29.6
3714,10,2024-07-02 15:42:52.559,2,19425260,30.25862,-84.178176,27.32,215.95,DAAN,13,0.88,345,-29.6
3715,10,2024-07-02 15:42:52.760,2,19425280,30.258607,-84.178186,27.45,215.12,DAAN,13,0.88,346,-29.6
3716,10,2024-07-02 15:42:52.952,2,19425300,30.258594,-84.178197,27.62,215.97,DAAN,13,0.88,346,-29.6
3717,10,2024-07-02 15:42:53.160,2,19425320,30.258581,-84.178207,27.61,214.92,DAAN,13,0.88,347,-29.6
3718,10,2024-07-02 15:42:53.361,2,19425340,30.258568,-84.178217,27.62,214.25,DAAN,13,0.88,347,-29.6
3719,10,2024-07-02 15:42:53.559,2,19425360,30.258555,-84.178226,27.63,213.51,DAAN,13,0.88,347,-29.6
3720,10,2024-07-02 15:42:53.759,2,19425380,30.258542,-84.178236,27.70,212.79,DAAN,13,0.88,347,-29.6
3721,10,2024-07-02 15:42:54.016,2,19425400,30.258528,-84.178245,27.65,211.94,DAAN,13,0.88,347,-29.6
3722,10,2024-07-02 15:42:54.159,2,19425420,30.258515,-84.178255,27.88,211.95,DAAN,13,0.88,347,-29.6
3723,10,2024-07-02 15:42:54.358,2,19425440,30.258501,-84.178264,27.88,211.51,DAAN,13,0.88,347,-29.6
3724,10,2024-07-02 15:42:54.560,2,19425460,30.258488,-84.178273,27.94,211.13,DAAN,13,0.88,348,-29.6
3725,10,2024-07-02 15:42:54.759,2,19425480,30.258474,-84.178282,27.98,210.92,DAAN,13,0.88,348,-29.6
3726,10,2024-07-02 15:42:55.018,2,19425500,30.258461,-84.178291,28.03,210.72,DAAN,13,0.88,348,-29.6
3727,10,2024-07-02 15:42:55.160,2,19425520,30.258447,-84.1783,28.35,211.11,DAAN,13,0.88,348,-29.6
3728,10,2024-07-02 15:42:55.360,2,19425540,30.258433,-84.178309,28.28,210.87,DAAN,13,0.88,348,-29.6
3729,10,2024-07-02 15:42:55.559,2,19425560,30.25842,-84.178318,28.45,210.78,DAAN,13,0.88,348,-29.6
3730,10,2024-07-02 15:42:55.760,2,19425580,30.258406,-84.178327,28.48,210.59,DAAN,13,0.88,349,-29.6
3731,10,2024-07-02 15:42:55.951,2,19425600,30.258392,-84.178337,28.51,211.03,DAAN,13,0.88,348,-29.6
3732,10,2024-07-02 15:42:56.160,2,19425620,30.258379,-84.178346,28.56,211.09,DAAN,13,0.88,349,-29.6
3733,10,2024-07-02 15:42:56.360,2,19425640,30.258365,-84.178356,28.81,211.14,DAAN,13,0.88,348,-29.6
3734,10,2024-07-02 15:42:56.548,2,19425660,30.258351,-84.178366,28.86,211.12,DAAN,13,0.88,348,-29.6
3735,10,2024-07-02 15:42:56.760,2,19425680,30.258338,-84.178375,29.05,211.20,DAAN,13,0.88,347,-29.6
3736,10,2024-07-02 15:42:57.017,2,19425700,30.258324,-84.178385,28.98,211.59,DAAN,13,0.88,346,-29.6
3737,10,2024-07-02 15:42:57.150,2,19425720,30.25831,-84.178394,29.34,211.19,DAAN,13,0.88,346,-29.6
3738,10,2024-07-02 15:42:57.347,2,19425740,30.258296,-84.178404,29.27,211.52,DAAN,13,0.88,345,-29.6
3739,10,2024-07-02 15:42:57.560,2,19425760,30.258282,-84.178414,29.32,211.30,DAAN,13,0.88,344,-29.6
3740,10,2024-07-02 15:42:57.748,2,19425780,30.258268,-84.178424,29.56,211.18,DAAN,13,0.88,344,-29.6
3741,10,2024-07-02 15:42:57.951,2,19425800,30.258254,-84.178433,29.40,211.46,DAAN,13,0.88,345,-29.6
3742,10,2024-07-02 15:42:58.147,2,19425820,30.258239,-84.178443,29.67,211.40,DAAN,13,0.88,344,-29.6
3743,10,2024-07-02 15:42:58.359,2,19425840,30.258225,-84.178452,29.62,211.52,DAAN,13,0.88,344,-29.6
3744,10,2024-07-02 15:42:58.560,2,19425860,30.258211,-84.178462,29.65,211.54,DAAN,13,0.88,343,-29.6
3745,10,2024-07-02 15:42:58.761,2,19425880,30.258197,-84.178472,29.68,211.21,DAAN,13,0.88,342,-29.6
3746,10,2024-07-02 15:42:59.016,2,19425900,30.258182,-84.178482,29.84,211.37,DAAN,13,0.88,341,-29.6
3747,10,2024-07-02 15:42:59.159,2,19425920,30.258168,-84.178492,29.85,211.25,DAAN,13,0.88,341,-29.6
3748,10,2024-07-02 15:42:59.359,2,19425940,30.258154,-84.178502,29.90,211.42,DAAN,13,0.88,341,-29.6
3749,10,2024-07-02 15:42:59.547,2,19425960,30.258139,-84.178512,29.97,210.96,DAAN,13,0.88,341,-29.6
3750,10,2024-07-02 15:42:59.747,2,19425980,30.258125,-84.178522,30.04,211.34,DAAN,13,0.88,341,-29.6
3751,10,2024-07-02 15:42:59.950,2,19430000,30.25811,-84.178532,30.00,211.10,DAAN,13,0.88,340,-29.6
3752,10,2024-07-02 15:43:00.160,2,19430020,30.258096,-84.178542,30.07,211.49,DAAN,13,0.88,340,-29.6
3753,10,2024-07-02 15:43:00.350,2,19430040,30.258082,-84.178552,30.24,211.18,DAAN,13,0.88,341,-29.6
3754,10,2024-07-02 15:43:00.560,2,19430060,30.258068,-84.178562,30.21,210.77,DAAN,13,0.88,342,-29.6
3755,10,2024-07-02 15:43:00.757,2,19430080,30.258053,-84.178572,30.25,211.02,DAAN,13,0.88,342,-29.6
3756,10,2024-07-02 15:43:00.952,2,19430100,30.258039,-84.178583,30.44,210.79,DAAN,13,0.88,343,-29.6
3757,10,2024-07-02 15:43:01.149,2,19430120,30.258024,-84.178593,30.24,211.17,DAAN,13,0.88,343,-29.6
3758,10,2024-07-02 15:43:01.361,2,19430140,30.25801,-84.178603,30.25,211.00,DAAN,13,0.88,343,-29.6
3759,10,2024-07-02 15:43:01.560,2,19430160,30.257995,-84.178613,29.96,210.79,DAAN,13,0.88,343,-29.6
3760,10,2024-07-02 15:43:01.760,2,19430180,30.257981,-84.178623,29.88,210.50,DAAN,13,0.88,344,-29.6
3761,10,2024-07-02 15:43:02.020,2,19430200,30.257967,-84.178633,29.85,210.77,DAAN,13,0.88,344,-29.6
3762,10,2024-07-02 15:43:02.160,2,19430220,30.257953,-84.178643,29.57,210.66,DAAN,13,0.88,344,-29.6
3763,10,2024-07-02 15:43:02.360,2,19430240,30.257938,-84.178653,29.53,211.09,DAAN,13,0.88,344,-29.6
3764,10,2024-07-02 15:43:02.561,2,19430260,30.257925,-84.178663,29.26,210.72,DAAN,13,0.88,344,-29.6
3765,10,2024-07-02 15:43:02.761,2,19430280,30.257911,-84.178672,29.20,210.76,DAAN,13,0.88,344,-29.6
3766,10,2024-07-02 15:43:02.985,2,19430300,30.257897,-84.178682,29.00,210.84,DAAN,13,0.88,344,-29.6
3767,10,2024-07-02 15:43:03.159,2,19430320,30.257884,-84.178692,28.97,211.27,DAAN,13,0.88,344,-29.6
3768,10,2024-07-02 15:43:03.350,2,19430340,30.25787,-84.178701,28.99,211.21,DAAN,13,0.88,345,-29.6
3769,10,2024-07-02 15:43:03.553,2,19430360,30.257857,-84.178711,28.94,211.28,DAAN,13,0.88,345,-29.6
3770,10,2024-07-02 15:43:03.759,2,19430380,30.257843,-84.17872,28.76,211.68,DAAN,13,0.88,346,-29.6
3771,10,2024-07-02 15:43:03.952,2,19430400,30.257829,-84.17873,28.70,211.74,DAAN,13,0.88,346,-29.6
3772,10,2024-07-02 15:43:04.162,2,19430420,30.257816,-84.178739,28.29,211.87,DAAN,13,0.88,346,-29.6
3773,10,2024-07-02 15:43:04.360,2,19430440,30.257803,-84.178748,28.27,211.74,DAAN,13,0.88,346,-29.6
3774,10,2024-07-02 15:43:04.559,2,19430460,30.257789,-84.178758,28.32,211.19,DAAN,13,0.88,346,-29.6
3775,10,2024-07-02 15:43:04.760,2,19430480,30.257776,-84.178767,28.36,211.18,DAAN,13,0.88,346,-29.6
3776,10,2024-07-02 15:43:05.015,2,19430500,30.257763,-84.178776,28.39,211.08,DAAN,13,0.88,346,-29.6
3777,10,2024-07-02 15:43:05.160,2,19430520,30.25775,-84.178785,28.20,211.03,DAAN,13,0.88,346,-29.6
3778,10,2024-07-02 15:43:05.362,2,19430540,30.257736,-84.178794,28.20,211.17,DAAN,13,0.88,346,-29.6
3779,10,2024-07-02 15:43:05.562,2,19430560,30.257723,-84.178804,28.20,211.01,DAAN,13,0.88,346,-29.6
3780,10,2024-07-02 15:43:05.760,2,19430580,30.257709,-84.178813,28.17,210.99,DAAN,13,0.88,346,-29.6
3781,10,2024-07-02 15:43:06.014,2,19430600,30.257696,-84.178822,28.13,211.40,DAAN,13,0.88,346,-29.6
3782,10,2024-07-02 15:43:06.161,2,19430620,30.257682,-84.178832,28.09,211.72,DAAN,13,0.88,346,-29.6
3783,10,2024-07-02 15:43:06.360,2,19430640,30.257669,-84.178841,28.09,212.03,DAAN,13,0.88,346,-29.6
3784,10,2024-07-02 15:43:06.560,2,19430660,30.257656,-84.178851,28.04,212.05,DAAN,13,0.88,346,-29.6
3785,10,2024-07-02 15:43:06.761,2,19430680,30.257642,-84.17886,27.40,212.32,DAAN,13,0.88,346,-29.6
3786,10,2024-07-02 15:43:07.019,2,19430700,30.25763,-84.178869,27.63,213.07,DAAN,13,0.88,345,-29.6
3787,10,2024-07-02 15:43:07.160,2,19430720,30.257617,-84.178878,26.67,213.24,DAAN,13,0.88,345,-29.6
3788,10,2024-07-02 15:43:07.360,2,19430740,30.257605,-84.178887,26.10,213.49,DAAN,13,0.88,344,-29.6
3789,10,2024-07-02 15:43:07.560,2,19430760,30.257593,-84.178896,25.71,213.22,DAAN,13,0.88,343,-29.6
3790,10,2024-07-02 15:43:07.760,2,19430780,30.25758,-84.178905,25.22,213.14,DAAN,13,0.88,343,-29.6
3791,10,2024-07-02 15:43:08.013,2,19430800,30.257568,-84.178914,24.90,213.14,DAAN,13,0.88,343,-29.6
3792,10,2024-07-02 15:43:08.160,2,19430820,30.257557,-84.178923,24.56,213.67,DAAN,13,0.88,343,-29.6
3793,10,2024-07-02 15:43:08.360,2,19430840,30.257546,-84.178931,24.13,212.13,DAAN,13,0.88,343,-29.6
3794,10,2024-07-02 15:43:08.560,2,19430860,30.257535,-84.178938,23.34,211.99,DAAN,13,0.88,343,-29.6
3795,10,2024-07-02 15:43:08.760,2,19430880,30.257524,-84.178945,22.78,210.90,DAAN,13,0.88,343,-29.6
3796,10,2024-07-02 15:43:09.013,2,19430900,30.257513,-84.178953,22.21,209.90,DAAN,13,0.88,343,-29.6
3797,10,2024-07-02 15:43:09.161,2,19430920,30.257503,-84.17896,21.77,208.85,DAAN,13,0.88,343,-29.6
3798,10,2024-07-02 15:43:09.360,2,19430940,30.257492,-84.178966,21.06,208.28,DAAN,13,0.88,342,-29.6
3799,10,2024-07-02 15:43:09.560,2,19430960,30.257482,-84.178972,20.24,207.31,DAAN,13,0.88,343,-29.6
3800,10,2024-07-02 15:43:09.758,2,19430980,30.257473,-84.178978,19.95,206.32,DAAN,13,0.88,343,-29.6
3801,10,2024-07-02 15:43:10.019,2,19431000,30.257464,-84.178983,18.68,204.41,DAAN,13,0.88,344,-29.6
3802,10,2024-07-02 15:43:10.160,2,19431020,30.257455,-84.178987,18.42,203.92,DAAN,13,0.88,344,-29.6
3803,10,2024-07-02 15:43:10.360,2,19431040,30.257446,-84.178992,18.36,202.63,DAAN,13,0.88,344,-29.6
3804,10,2024-07-02 15:43:10.561,2,19431060,30.257438,-84.178997,17.76,202.69,DAAN,13,0.88,345,-29.6
3805,10,2024-07-02 15:43:10.759,2,19431080,30.257429,-84.179001,17.02,200.92,DAAN,13,0.88,346,-29.6
3806,10,2024-07-02 15:43:10.952,2,19431100,30.257421,-84.179005,16.57,200.25,DAAN,13,0.88,347,-29.6
3807,10,2024-07-02 15:43:11.160,2,19431120,30.257413,-84.179009,16.52,200.38,DAAN,13,0.88,349,-29.6
3808,10,2024-07-02 15:43:11.348,2,19431140,30.257406,-84.179013,15.79,198.74,DAAN,13,0.88,351,-29.6
3809,10,2024-07-02 15:43:11.560,2,19431160,30.257398,-84.179017,15.25,197.81,DAAN,13,0.88,353,-29.6
3810,10,2024-07-02 15:43:11.759,2,19431180,30.257391,-84.179021,14.63,197.57,DAAN,13,0.88,355,-29.6
3811,10,2024-07-02 15:43:12.017,2,19431200,30.257384,-84.179024,14.58,197.39,DAAN,13,0.88,357,-29.6
3812,10,2024-07-02 15:43:12.161,2,19431220,30.257377,-84.179028,14.02,195.68,DAAN,13,0.88,359,-29.6
3813,10,2024-07-02 15:43:12.360,2,19431240,30.25737,-84.179031,13.83,197.80,DAAN,13,0.88,361,-29.6
3814,10,2024-07-02 15:43:12.557,2,19431260,30.257364,-84.179034,13.82,198.32,DAAN,13,0.88,362,-29.6
3815,10,2024-07-02 15:43:12.760,2,19431280,30.257357,-84.179037,13.56,198.95,DAAN,13,0.88,363,-29.6
3816,10,2024-07-02 15:43:12.990,2,19431300,30.25735,-84.17904,13.17,201.18,DAAN,13,0.88,364,-29.6
3817,10,2024-07-02 15:43:13.161,2,19431320,30.257344,-84.179044,13.49,204.70,DAAN,13,0.88,365,-29.6
3818,10,2024-07-02 15:43:13.360,2,19431340,30.257337,-84.179047,13.53,207.32,DAAN,13,0.88,365,-29.6
3819,10,2024-07-02 15:43:13.560,2,19431360,30.25733,-84.179052,13.22,209.87,DAAN,13,0.88,365,-29.6
3820,10,2024-07-02 15:43:13.761,2,19431380,30.257324,-84.179056,12.83,213.28,DAAN,13,0.88,366,-29.6
3821,10,2024-07-02 15:43:14.014,2,19431400,30.257318,-84.179061,12.83,215.93,DAAN,13,0.88,366,-29.6
3822,10,2024-07-02 15:43:14.160,2,19431420,30.257312,-84.179066,12.64,220.27,DAAN,13,0.88,366,-29.6
3823,10,2024-07-02 15:43:14.360,2,19431440,30.257306,-84.179071,12.85,223.91,DAAN,13,0.88,364,-29.6
3824,10,2024-07-02 15:43:14.560,2,19431460,30.257301,-84.179077,12.87,225.19,DAAN,13,0.88,362,-29.6
3825,10,2024-07-02 15:43:14.759,2,19431480,30.257297,-84.179083,13.12,228.39,DAAN,13,0.88,362,-29.6
3826,10,2024-07-02 15:43:15.015,2,19431500,30.257292,-84.179089,13.09,230.75,DAAN,13,0.88,361,-29.6
3827,10,2024-07-02 15:43:15.161,2,19431520,30.257288,-84.179096,13.02,231.89,DAAN,13,0.88,359,-29.6
3828,10,2024-07-02 15:43:15.360,2,19431540,30.257283,-84.179102,12.97,233.65,DAAN,13,0.88,358,-29.6
3829,10,2024-07-02 15:43:15.560,2,19431560,30.257279,-84.179108,12.93,232.48,DAAN,13,0.88,357,-29.6
3830,10,2024-07-02 15:43:15.760,2,19431580,30.257275,-84.179114,13.00,230.67,DAAN,13,0.88,357,-29.6
3831,10,2024-07-02 15:43:16.019,2,19431600,30.25727,-84.17912,12.97,229.43,DAAN,13,0.88,354,-29.6
3832,10,2024-07-02 15:43:16.160,2,19431620,30.257265,-84.179125,12.96,226.87,DAAN,13,0.88,353,-29.6
3833,10,2024-07-02 15:43:16.360,2,19431640,30.25726,-84.179131,13.13,223.72,DAAN,13,0.88,351,-29.6
3834,10,2024-07-02 15:43:16.560,2,19431660,30.257255,-84.179137,12.96,218.06,DAAN,13,0.88,350,-29.6
